score_id,roll_no,math_score,reading_score,writing_score,science_score,total_score
8643,std-8643,77,64,52,70,263
8644,std-8644,49,84,98,100,331
8645,std-8645,60,65,54,59,238
8646,std-8646,61,87,73,84,305
8647,std-8647,70,69,70,41,250
8648,std-8648,99,68,95,74,336
8649,std-8649,84,44,79,77,284
8650,std-8650,36,76,64,82,258
8651,std-8651,46,64,70,71,251
8652,std-8652,75,73,86,64,298
8653,std-8653,62,95,74,55,286
8654,std-8654,41,89,44,79,253
8655,std-8655,47,73,100,91,311
8656,std-8656,56,84,69,45,254
8657,std-8657,73,63,96,68,300
8658,std-8658,52,91,100,91,334
8659,std-8659,66,56,95,51,268
8660,std-8660,100,40,96,64,300
8661,std-8661,76,66,64,57,263
8662,std-8662,51,50,92,64,257
8663,std-8663,60,49,100,70,279
8664,std-8664,65,64,82,61,272
8665,std-8665,82,49,66,30,227
8666,std-8666,64,29,55,59,207
8667,std-8667,41,99,83,58,281
8668,std-8668,60,50,74,49,233
8669,std-8669,66,97,73,61,297
8670,std-8670,91,62,38,50,241
8671,std-8671,79,51,64,58,252
8672,std-8672,63,62,96,85,306
8673,std-8673,40,70,57,85,252
8674,std-8674,55,79,53,79,266
8675,std-8675,67,68,76,68,279
8676,std-8676,58,88,53,44,243
8677,std-8677,33,100,74,65,272
8678,std-8678,84,66,72,63,285
8679,std-8679,79,59,95,59,292
8680,std-8680,56,70,66,70,262
8681,std-8681,87,23,68,62,240
8682,std-8682,99,83,71,49,302
8683,std-8683,50,98,95,57,300
8684,std-8684,59,53,87,62,261
8685,std-8685,61,65,93,53,272
8686,std-8686,56,98,54,52,260
8687,std-8687,42,90,66,67,265
8688,std-8688,75,96,94,83,348
8689,std-8689,56,68,75,76,275
8690,std-8690,79,78,84,67,308
8691,std-8691,84,63,46,61,254
8692,std-8692,58,77,89,73,297
8693,std-8693,48,64,100,85,297
8694,std-8694,100,74,74,63,311
8695,std-8695,76,46,100,74,296
8696,std-8696,66,100,78,75,319
8697,std-8697,67,40,94,77,278
8698,std-8698,76,44,15,56,191
8699,std-8699,77,35,80,86,278
8700,std-8700,59,81,79,69,288
8701,std-8701,70,96,47,72,285
8702,std-8702,52,80,80,80,292
8703,std-8703,27,87,98,70,282
8704,std-8704,83,56,92,69,300
8705,std-8705,70,42,76,60,248
8706,std-8706,71,68,72,72,283
8707,std-8707,78,49,79,100,306
8708,std-8708,79,51,61,34,225
8709,std-8709,66,60,60,55,241
8710,std-8710,70,70,91,80,311
8711,std-8711,74,64,93,65,296
8712,std-8712,62,44,58,81,245
8713,std-8713,83,58,61,83,285
8714,std-8714,53,81,86,100,320
8715,std-8715,77,89,96,88,350
8716,std-8716,62,86,79,61,288
8717,std-8717,47,92,41,68,248
8718,std-8718,71,100,43,63,277
8719,std-8719,74,31,90,69,264
8720,std-8720,66,67,81,80,294
8721,std-8721,40,78,80,53,251
8722,std-8722,85,69,71,90,315
8723,std-8723,52,69,53,74,248
8724,std-8724,40,81,62,92,275
8725,std-8725,73,79,77,57,286
8726,std-8726,88,80,86,78,332
8727,std-8727,31,71,97,78,277
8728,std-8728,51,54,77,75,257
8729,std-8729,58,56,78,59,251
8730,std-8730,98,31,76,95,300
8731,std-8731,71,67,89,76,303
8732,std-8732,96,72,70,36,274
8733,std-8733,39,84,67,81,271
8734,std-8734,85,71,78,78,312
8735,std-8735,69,65,85,78,297
8736,std-8736,67,100,86,97,350
8737,std-8737,63,57,86,80,286
8738,std-8738,85,70,67,41,263
8739,std-8739,47,100,65,62,274
8740,std-8740,58,82,89,64,293
8741,std-8741,62,46,80,63,251
8742,std-8742,86,63,83,94,326
8743,std-8743,35,51,91,97,274
8744,std-8744,65,52,78,34,229
8745,std-8745,79,39,100,78,296
8746,std-8746,53,100,75,73,301
8747,std-8747,91,71,91,97,350
8748,std-8748,96,91,61,38,286
8749,std-8749,46,67,65,95,273
8750,std-8750,55,68,95,78,296
8751,std-8751,61,60,66,89,276
8752,std-8752,77,85,84,43,289
8753,std-8753,100,46,69,93,308
8754,std-8754,32,63,67,94,256
8755,std-8755,74,54,36,51,215
8756,std-8756,86,91,55,64,296
8757,std-8757,73,100,96,75,344
8758,std-8758,49,89,79,86,303
8759,std-8759,46,78,80,80,284
8760,std-8760,60,89,82,68,299
8761,std-8761,58,82,97,61,298
8762,std-8762,76,75,47,88,286
8763,std-8763,84,100,80,41,305
8764,std-8764,60,52,73,68,253
8765,std-8765,64,36,94,100,294
8766,std-8766,72,85,74,68,299
8767,std-8767,57,61,80,54,252
8768,std-8768,33,100,53,62,248
8769,std-8769,68,52,70,80,270
8770,std-8770,48,100,86,84,318
8771,std-8771,55,86,83,90,314
8772,std-8772,74,89,97,69,329
8773,std-8773,78,44,63,82,267
8774,std-8774,67,84,71,46,268
8775,std-8775,35,45,83,52,215
8776,std-8776,53,92,86,45,276
8777,std-8777,91,84,81,46,302
8778,std-8778,70,32,76,75,253
8779,std-8779,87,96,100,100,383
8780,std-8780,52,59,43,97,251
8781,std-8781,94,56,100,83,333
8782,std-8782,45,79,79,53,256
8783,std-8783,33,50,88,42,213
8784,std-8784,30,53,89,80,252
8785,std-8785,88,45,82,93,308
8786,std-8786,33,56,43,37,169
8787,std-8787,72,42,98,51,263
8788,std-8788,98,66,62,56,282
8789,std-8789,43,28,81,45,197
8790,std-8790,65,81,88,90,324
8791,std-8791,70,46,99,65,280
8792,std-8792,85,97,89,66,337
8793,std-8793,98,90,78,56,322
8794,std-8794,68,60,79,54,261
8795,std-8795,62,57,95,37,251
8796,std-8796,28,70,55,34,187
8797,std-8797,61,82,69,88,300
8798,std-8798,58,63,53,80,254
8799,std-8799,83,49,56,77,265
8800,std-8800,81,70,88,70,309
8801,std-8801,57,99,85,68,309
8802,std-8802,76,39,76,63,254
8803,std-8803,43,36,68,71,218
8804,std-8804,81,69,42,59,251
8805,std-8805,85,84,94,65,328
8806,std-8806,49,66,53,54,222
8807,std-8807,60,44,79,43,226
8808,std-8808,75,83,60,88,306
8809,std-8809,50,82,100,80,312
8810,std-8810,55,82,78,44,259
8811,std-8811,75,80,44,62,261
8812,std-8812,60,69,83,75,287
8813,std-8813,81,72,40,32,225
8814,std-8814,59,80,65,97,301
8815,std-8815,95,62,81,45,283
8816,std-8816,27,57,79,61,224
8817,std-8817,80,70,76,53,279
8818,std-8818,84,50,85,64,283
8819,std-8819,74,66,50,73,263
8820,std-8820,83,77,59,61,280
8821,std-8821,27,91,100,85,303
8822,std-8822,71,99,100,69,339
8823,std-8823,50,70,90,90,300
8824,std-8824,41,88,99,46,274
8825,std-8825,31,86,61,61,239
8826,std-8826,80,74,99,86,339
8827,std-8827,61,84,79,74,298
8828,std-8828,73,69,81,66,289
8829,std-8829,60,58,70,35,223
8830,std-8830,69,76,81,51,277
8831,std-8831,69,96,85,74,324
8832,std-8832,58,88,77,83,306
8833,std-8833,39,72,87,92,290
8834,std-8834,75,71,50,97,293
8835,std-8835,34,65,66,97,262
8836,std-8836,73,79,56,44,252
8837,std-8837,64,50,73,100,287
8838,std-8838,60,57,95,58,270
8839,std-8839,68,38,65,85,256
8840,std-8840,59,100,84,49,292
8841,std-8841,46,67,53,49,215
8842,std-8842,82,92,84,74,332
8843,std-8843,78,100,95,41,314
8844,std-8844,56,59,64,46,225
8845,std-8845,49,91,67,70,277
8846,std-8846,74,70,96,76,316
8847,std-8847,68,40,93,88,289
8848,std-8848,65,94,93,82,334
8849,std-8849,65,77,100,64,306
8850,std-8850,95,84,45,76,300
8851,std-8851,27,62,60,56,205
8852,std-8852,44,76,65,28,213
8853,std-8853,44,77,100,85,306
8854,std-8854,27,60,100,91,278
8855,std-8855,69,45,83,86,283
8856,std-8856,81,85,62,74,302
8857,std-8857,37,46,73,71,227
8858,std-8858,55,63,32,81,231
8859,std-8859,75,82,31,87,275
8860,std-8860,35,58,94,80,267
8861,std-8861,87,81,63,62,293
8862,std-8862,50,55,89,43,237
8863,std-8863,29,92,100,78,299
8864,std-8864,84,70,100,84,338
8865,std-8865,34,58,52,45,189
8866,std-8866,91,60,99,91,341
8867,std-8867,85,85,97,63,330
8868,std-8868,89,100,86,93,368
8869,std-8869,57,62,70,100,289
8870,std-8870,59,92,90,57,298
8871,std-8871,70,72,38,65,245
8872,std-8872,63,53,52,86,254
8873,std-8873,55,65,83,30,233
8874,std-8874,62,59,100,97,318
8875,std-8875,62,96,74,58,290
8876,std-8876,73,91,84,62,310
8877,std-8877,68,79,87,62,296
8878,std-8878,57,80,70,50,257
8879,std-8879,79,47,61,41,228
8880,std-8880,71,82,100,67,320
8881,std-8881,56,63,58,88,265
8882,std-8882,62,73,92,37,264
8883,std-8883,45,55,59,69,228
8884,std-8884,59,60,95,87,301
8885,std-8885,68,54,88,89,299
8886,std-8886,72,84,70,71,297
8887,std-8887,36,36,79,36,187
8888,std-8888,80,54,53,42,229
8889,std-8889,30,55,83,60,228
8890,std-8890,50,100,58,71,279
8891,std-8891,79,84,62,37,262
8892,std-8892,84,53,59,57,253
8893,std-8893,69,82,59,84,294
8894,std-8894,59,75,93,78,305
8895,std-8895,28,34,70,78,210
8896,std-8896,74,87,71,74,306
8897,std-8897,71,65,95,65,296
8898,std-8898,74,39,78,78,269
8899,std-8899,85,81,95,87,348
8900,std-8900,76,32,92,94,294
8901,std-8901,55,78,100,67,300
8902,std-8902,44,77,100,76,297
8903,std-8903,27,68,100,72,267
8904,std-8904,90,85,50,57,282
8905,std-8905,97,97,73,60,327
8906,std-8906,40,100,57,87,284
8907,std-8907,60,61,94,68,283
8908,std-8908,62,57,67,85,271
8909,std-8909,51,43,83,50,227
8910,std-8910,70,90,67,66,293
8911,std-8911,44,73,73,84,274
8912,std-8912,64,100,100,56,320
8913,std-8913,84,92,45,57,278
8914,std-8914,34,80,53,56,223
8915,std-8915,54,97,79,46,276
8916,std-8916,47,50,56,68,221
8917,std-8917,80,81,92,58,311
8918,std-8918,74,72,80,73,299
8919,std-8919,85,88,64,78,315
8920,std-8920,68,59,74,87,288
8921,std-8921,80,37,72,82,271
8922,std-8922,75,77,66,68,286
8923,std-8923,72,56,82,49,259
8924,std-8924,56,54,100,79,289
8925,std-8925,55,43,71,94,263
8926,std-8926,55,80,55,62,252
8927,std-8927,65,58,27,92,242
8928,std-8928,42,77,84,93,296
8929,std-8929,72,50,64,29,215
8930,std-8930,56,71,89,58,274
8931,std-8931,67,61,52,62,242
8932,std-8932,68,66,68,89,291
8933,std-8933,86,58,74,87,305
8934,std-8934,44,70,98,54,266
8935,std-8935,37,49,79,69,234
8936,std-8936,62,82,44,44,232
8937,std-8937,74,57,79,84,294
8938,std-8938,51,68,67,73,259
8939,std-8939,55,66,24,72,217
8940,std-8940,45,59,87,100,291
8941,std-8941,89,67,74,89,319
8942,std-8942,64,54,92,79,289
8943,std-8943,72,62,75,46,255
8944,std-8944,46,70,72,90,278
8945,std-8945,37,100,76,61,274
8946,std-8946,72,67,78,83,300
8947,std-8947,67,60,80,45,252
8948,std-8948,78,87,96,100,361
8949,std-8949,96,76,69,68,309
8950,std-8950,64,69,85,75,293
8951,std-8951,54,49,91,72,266
8952,std-8952,60,61,85,59,265
8953,std-8953,55,39,58,61,213
8954,std-8954,61,76,94,65,296
8955,std-8955,65,82,74,74,295
8956,std-8956,37,85,78,64,264
8957,std-8957,68,55,73,62,258
8958,std-8958,100,100,68,60,328
8959,std-8959,62,57,88,37,244
8960,std-8960,88,57,86,75,306
8961,std-8961,63,66,81,78,288
8962,std-8962,60,81,84,79,304
8963,std-8963,63,34,80,99,276
8964,std-8964,60,36,75,86,257
8965,std-8965,100,74,100,55,329
8966,std-8966,67,100,66,76,309
8967,std-8967,58,66,86,84,294
8968,std-8968,65,96,84,69,314
8969,std-8969,65,44,75,48,232
8970,std-8970,37,72,58,71,238
8971,std-8971,63,59,91,100,313
8972,std-8972,57,78,65,88,288
8973,std-8973,27,95,88,59,269
8974,std-8974,86,43,88,70,287
8975,std-8975,62,39,56,75,232
8976,std-8976,38,100,94,51,283
8977,std-8977,88,28,71,82,269
8978,std-8978,62,93,70,87,312
8979,std-8979,73,51,84,76,284
8980,std-8980,60,82,58,69,269
8981,std-8981,68,64,75,94,301
8982,std-8982,78,60,96,55,289
8983,std-8983,40,100,66,60,266
8984,std-8984,58,95,72,43,268
8985,std-8985,58,63,88,76,285
8986,std-8986,78,26,77,85,266
8987,std-8987,46,68,62,56,232
8988,std-8988,100,44,89,61,294
8989,std-8989,44,83,95,83,305
8990,std-8990,85,38,72,50,245
8991,std-8991,80,53,94,95,322
8992,std-8992,76,75,87,100,338
8993,std-8993,67,57,93,40,257
8994,std-8994,47,82,83,61,273
8995,std-8995,72,85,49,69,275
8996,std-8996,55,64,85,41,245
8997,std-8997,90,72,75,82,319
8998,std-8998,70,57,70,45,242
8999,std-8999,48,57,64,78,247
9000,std-9000,90,71,77,66,304
9001,std-9001,59,41,48,99,247
9002,std-9002,76,82,75,54,287
9003,std-9003,65,63,77,61,266
9004,std-9004,57,65,93,85,300
9005,std-9005,76,32,95,93,296
9006,std-9006,74,66,76,81,297
9007,std-9007,70,56,84,58,268
9008,std-9008,78,58,77,54,267
9009,std-9009,49,79,88,34,250
9010,std-9010,92,67,61,87,307
9011,std-9011,80,86,63,51,280
9012,std-9012,61,77,87,80,305
9013,std-9013,58,89,48,66,261
9014,std-9014,33,46,72,74,225
9015,std-9015,74,33,100,71,278
9016,std-9016,62,78,100,96,336
9017,std-9017,59,66,26,60,211
9018,std-9018,28,33,84,23,168
9019,std-9019,64,70,69,71,274
9020,std-9020,70,71,87,94,322
9021,std-9021,61,68,74,77,280
9022,std-9022,52,52,75,70,249
9023,std-9023,65,74,64,73,276
9024,std-9024,47,74,100,64,285
9025,std-9025,73,65,81,55,274
9026,std-9026,27,39,82,91,239
9027,std-9027,50,86,46,83,265
9028,std-9028,60,73,54,93,280
9029,std-9029,89,71,88,52,300
9030,std-9030,59,58,61,85,263
9031,std-9031,44,45,72,61,222
9032,std-9032,74,79,91,87,331
9033,std-9033,77,76,88,58,299
9034,std-9034,100,79,73,69,321
9035,std-9035,57,59,81,65,262
9036,std-9036,98,78,65,94,335
9037,std-9037,53,70,81,78,282
9038,std-9038,46,83,92,89,310
9039,std-9039,73,66,61,67,267
9040,std-9040,72,92,84,78,326
9041,std-9041,50,100,69,79,298
9042,std-9042,34,80,72,40,226
9043,std-9043,82,32,40,59,213
9044,std-9044,41,45,98,99,283
9045,std-9045,86,53,87,51,277
9046,std-9046,82,70,90,67,309
9047,std-9047,74,56,96,64,290
9048,std-9048,83,87,30,78,278
9049,std-9049,84,75,51,69,279
9050,std-9050,64,100,77,78,319
9051,std-9051,41,73,36,58,208
9052,std-9052,49,70,91,44,254
9053,std-9053,81,91,78,37,287
9054,std-9054,76,23,77,54,230
9055,std-9055,95,99,100,60,354
9056,std-9056,94,62,47,54,257
9057,std-9057,90,97,69,60,316
9058,std-9058,35,62,100,98,295
9059,std-9059,74,93,73,56,296
9060,std-9060,95,73,72,52,292
9061,std-9061,60,78,79,58,275
9062,std-9062,28,56,97,43,224
9063,std-9063,84,72,63,34,253
9064,std-9064,79,98,81,90,348
9065,std-9065,76,77,59,79,291
9066,std-9066,27,49,77,68,221
9067,std-9067,75,78,64,61,278
9068,std-9068,58,58,51,57,216
9069,std-9069,77,71,56,59,269
9070,std-9070,78,82,73,90,296
9071,std-9071,79,30,73,67,263
9072,std-9072,64,66,82,73,268
9073,std-9073,94,45,78,59,276
9074,std-9074,87,70,78,90,325
9075,std-9075,70,69,73,42,254
9076,std-9076,32,87,43,91,253
9077,std-9077,51,89,87,58,285
9078,std-9078,58,33,68,40,199
9079,std-9079,65,96,68,83,312
9080,std-9080,35,67,61,96,259
9081,std-9081,83,82,87,79,331
9082,std-9082,77,64,82,81,304
9083,std-9083,88,56,97,63,304
9084,std-9084,63,69,84,31,247
9085,std-9085,60,64,88,78,290
9086,std-9086,39,23,76,80,218
9087,std-9087,38,100,78,63,279
9088,std-9088,73,56,95,65,289
9089,std-9089,71,35,47,67,220
9090,std-9090,81,43,59,75,258
9091,std-9091,63,65,74,80,282
9092,std-9092,34,82,65,70,251
9093,std-9093,55,93,55,58,261
9094,std-9094,80,39,74,43,236
9095,std-9095,43,28,68,55,194
9096,std-9096,29,74,100,98,301
9097,std-9097,52,54,87,37,230
9098,std-9098,74,88,79,69,310
9099,std-9099,72,41,38,87,238
9100,std-9100,55,52,72,75,254
9101,std-9101,92,92,79,55,318
9102,std-9102,56,68,88,73,285
9103,std-9103,58,62,100,73,293
9104,std-9104,69,76,93,74,312
9105,std-9105,55,74,100,73,302
9106,std-9106,62,100,46,71,279
9107,std-9107,33,58,74,62,227
9108,std-9108,64,87,100,42,293
9109,std-9109,57,100,93,57,307
9110,std-9110,93,97,69,78,337
9111,std-9111,74,62,93,92,321
9112,std-9112,90,70,100,66,326
9113,std-9113,72,49,80,84,285
9114,std-9114,76,72,76,83,307
9115,std-9115,84,90,95,67,336
9116,std-9116,73,59,100,79,311
9117,std-9117,55,67,75,48,245
9118,std-9118,49,68,37,86,240
9119,std-9119,60,95,60,80,295
9120,std-9120,66,80,88,85,319
9121,std-9121,68,83,80,31,262
9122,std-9122,55,44,57,75,231
9123,std-9123,56,35,85,44,220
9124,std-9124,73,69,69,69,280
9125,std-9125,79,54,70,72,275
9126,std-9126,38,100,84,100,322
9127,std-9127,77,99,86,86,348
9128,std-9128,27,54,81,63,225
9129,std-9129,65,58,95,100,318
9130,std-9130,79,68,58,42,247
9131,std-9131,50,82,100,51,283
9132,std-9132,59,70,60,66,255
9133,std-9133,33,93,71,63,260
9134,std-9134,66,52,77,66,261
9135,std-9135,79,73,100,79,331
9136,std-9136,55,77,100,23,255
9137,std-9137,65,54,77,100,296
9138,std-9138,76,89,76,60,301
9139,std-9139,85,46,52,90,273
9140,std-9140,27,78,80,45,230
9141,std-9141,81,51,99,31,262
9142,std-9142,70,97,69,59,295
9143,std-9143,76,61,74,84,295
9144,std-9144,67,78,77,77,299
9145,std-9145,77,79,95,80,331
9146,std-9146,48,79,54,68,249
9147,std-9147,74,84,100,71,329
9148,std-9148,61,100,69,60,290
9149,std-9149,47,45,100,95,287
9150,std-9150,56,83,68,100,307
9151,std-9151,99,58,88,56,301
9152,std-9152,53,67,59,90,269
9153,std-9153,75,73,78,76,302
9154,std-9154,59,23,82,46,210
9155,std-9155,76,31,91,72,270
9156,std-9156,64,76,100,100,340
9157,std-9157,45,60,73,55,233
9158,std-9158,70,68,78,61,277
9159,std-9159,52,59,84,78,273
9160,std-9160,87,55,50,53,245
9161,std-9161,76,81,95,79,331
9162,std-9162,59,91,65,43,258
9163,std-9163,49,77,93,91,310
9164,std-9164,83,80,78,45,286
9165,std-9165,90,61,87,67,283
9166,std-9166,57,60,73,61,274
9167,std-9167,54,71,59,47,220
9168,std-9168,58,68,63,57,288
9169,std-9169,91,64,95,57,307
9170,std-9170,57,100,93,66,316
9171,std-9171,79,71,53,57,260
9172,std-9172,31,77,99,78,285
9173,std-9173,62,78,92,86,318
9174,std-9174,79,95,85,64,323
9175,std-9175,95,81,70,81,327
9176,std-9176,39,75,99,77,290
9177,std-9177,51,50,100,89,290
9178,std-9178,87,63,82,88,320
9179,std-9179,59,70,82,81,292
9180,std-9180,49,100,84,55,288
9181,std-9181,72,62,83,55,272
9182,std-9182,100,95,96,86,377
9183,std-9183,67,77,74,68,286
9184,std-9184,48,100,77,89,314
9185,std-9185,59,70,62,44,235
9186,std-9186,93,50,81,69,293
9187,std-9187,61,90,100,39,290
9188,std-9188,65,24,63,50,202
9189,std-9189,57,62,97,51,267
9190,std-9190,90,37,62,81,270
9191,std-9191,58,72,95,100,325
9192,std-9192,70,79,78,65,292
9193,std-9193,49,91,100,75,315
9194,std-9194,29,35,86,61,211
9195,std-9195,75,64,41,88,268
9196,std-9196,31,72,68,46,217
9197,std-9197,27,100,76,71,274
9198,std-9198,74,80,74,67,295
9199,std-9199,64,100,86,66,316
9200,std-9200,52,82,95,54,283
9201,std-9201,70,23,100,39,232
9202,std-9202,37,34,78,76,225
9203,std-9203,51,100,74,56,281
9204,std-9204,50,80,94,83,307
9205,std-9205,69,63,57,80,269
9206,std-9206,44,71,56,77,248
9207,std-9207,55,87,86,83,311
9208,std-9208,71,47,93,100,311
9209,std-9209,72,94,87,83,336
9210,std-9210,60,66,100,59,285
9211,std-9211,89,61,74,60,284
9212,std-9212,62,76,51,71,260
9213,std-9213,78,81,55,41,255
9214,std-9214,100,76,100,92,368
9215,std-9215,59,43,80,54,236
9216,std-9216,32,30,64,55,181
9217,std-9217,83,79,50,90,302
9218,std-9218,59,66,100,49,274
9219,std-9219,84,59,66,68,277
9220,std-9220,50,49,51,65,215
9221,std-9221,53,87,82,70,292
9222,std-9222,58,23,74,89,244
9223,std-9223,45,74,82,84,285
9224,std-9224,51,51,68,100,270
9225,std-9225,70,72,100,74,316
9226,std-9226,64,70,72,58,264
9227,std-9227,56,74,64,78,272
9228,std-9228,75,67,92,77,311
9229,std-9229,100,95,72,83,350
9230,std-9230,93,48,69,68,278
9231,std-9231,63,32,98,67,260
9232,std-9232,34,31,100,41,206
9233,std-9233,84,64,88,45,281
9234,std-9234,68,70,63,40,241
9235,std-9235,77,63,71,71,282
9236,std-9236,65,74,70,70,279
9237,std-9237,58,57,71,59,237
9238,std-9238,89,79,80,80,328
9239,std-9239,62,64,73,87,282
9240,std-9240,69,55,58,67,268
9241,std-9241,69,68,49,81,267
9242,std-9242,92,64,40,73,269
9243,std-9243,57,85,77,66,285
9244,std-9244,95,53,82,48,278
9245,std-9245,52,52,63,100,267
9246,std-9246,49,81,38,78,246
9247,std-9247,90,56,85,70,301
9248,std-9248,72,77,59,41,249
9249,std-9249,45,37,77,71,230
9250,std-9250,67,100,65,62,294
9251,std-9251,30,67,94,36,227
9252,std-9252,54,79,54,41,228
9253,std-9253,80,51,84,64,279
9254,std-9254,65,89,79,73,306
9255,std-9255,70,79,76,92,317
9256,std-9256,46,100,68,100,314
9257,std-9257,75,71,68,87,301
9258,std-9258,64,52,53,64,233
9259,std-9259,88,56,98,79,321
9260,std-9260,64,83,66,90,303
9261,std-9261,49,92,90,36,267
9262,std-9262,95,88,80,42,305
9263,std-9263,67,82,76,77,302
9264,std-9264,65,57,51,32,205
9265,std-9265,73,77,92,100,342
9266,std-9266,80,86,63,69,298
9267,std-9267,34,90,76,90,290
9268,std-9268,37,40,95,98,270
9269,std-9269,65,58,75,95,293
9270,std-9270,31,74,100,74,279
9271,std-9271,66,73,63,36,238
9272,std-9272,81,100,55,91,327
9273,std-9273,56,89,61,59,265
9274,std-9274,32,44,38,70,184
9275,std-9275,42,81,64,54,241
9276,std-9276,100,100,53,61,268
9277,std-9277,58,96,100,70,324
9278,std-9278,58,51,94,67,297
9279,std-9279,51,100,82,100,333
9280,std-9280,68,71,99,67,253
9281,std-9281,58,82,58,53,275
9282,std-9282,74,91,85,79,329
9283,std-9283,33,23,100,82,238
9284,std-9284,60,92,68,61,281
9285,std-9285,85,50,96,82,313
9286,std-9286,54,58,77,50,239
9287,std-9287,89,83,75,76,323
9288,std-9288,66,45,53,91,255
9289,std-9289,68,88,94,94,344
9290,std-9290,62,78,69,81,290
9291,std-9291,72,59,41,67,239
9292,std-9292,27,80,65,68,240
9293,std-9293,60,57,100,44,261
9294,std-9294,81,76,56,48,261
9295,std-9295,55,26,15,66,162
9296,std-9296,61,54,100,87,302
9297,std-9297,39,56,83,58,236
9298,std-9298,54,59,71,71,255
9299,std-9299,49,57,74,58,238
9300,std-9300,51,74,86,87,298
9301,std-9301,71,74,100,77,322
9302,std-9302,90,90,83,70,333
9303,std-9303,72,75,77,63,287
9304,std-9304,48,64,94,82,288
9305,std-9305,27,82,49,40,198
9306,std-9306,59,76,40,72,247
9307,std-9307,55,89,62,81,287
9308,std-9308,73,59,100,87,319
9309,std-9309,71,83,26,41,221
9310,std-9310,64,100,73,76,313
9311,std-9311,67,100,77,75,319
9312,std-9312,57,39,73,73,242
9313,std-9313,64,68,59,86,277
9314,std-9314,77,49,74,59,259
9315,std-9315,64,45,45,69,223
9316,std-9316,34,92,66,57,249
9317,std-9317,93,72,95,48,308
9318,std-9318,62,76,51,91,280
9319,std-9319,73,53,97,60,283
9320,std-9320,27,56,85,58,226
9321,std-9321,64,100,79,65,308
9322,std-9322,68,47,99,53,267
9323,std-9323,70,47,79,62,258
9324,std-9324,71,92,86,99,348
9325,std-9325,72,100,87,96,355
9326,std-9326,54,100,87,86,327
9327,std-9327,58,88,73,83,302
9328,std-9328,79,74,77,68,298
9329,std-9329,36,70,67,76,249
9330,std-9330,91,73,97,65,326
9331,std-9331,97,31,79,37,244
9332,std-9332,27,94,100,91,312
9333,std-9333,31,85,96,72,284
9334,std-9334,64,61,82,31,238
9335,std-9335,76,67,94,77,314
9336,std-9336,53,61,53,64,231
9337,std-9337,27,89,79,91,286
9338,std-9338,79,75,56,88,298
9339,std-9339,62,59,100,75,296
9340,std-9340,62,78,72,79,291
9341,std-9341,63,86,100,63,312
9342,std-9342,87,26,55,58,226
9343,std-9343,49,34,98,40,221
9344,std-9344,28,79,87,51,245
9345,std-9345,58,100,42,49,249
9346,std-9346,60,47,92,74,273
9347,std-9347,72,83,34,65,254
9348,std-9348,48,73,86,57,264
9349,std-9349,83,50,100,75,308
9350,std-9350,70,72,73,85,300
9351,std-9351,48,57,68,60,233
9352,std-9352,57,100,76,74,307
9353,std-9353,58,51,46,86,241
9354,std-9354,93,57,60,67,277
9355,std-9355,67,89,59,46,261
9356,std-9356,84,82,78,76,320
9357,std-9357,66,83,56,63,268
9358,std-9358,70,38,99,35,242
