grade_id,roll_no,math_grade,reading_grade,writing_grade,science_grade,overall_grade
8335,std-8335,F,F,C,F,C
8336,std-8336,A,F,D,F,B
8337,std-8337,B,C,D,C,B
8338,std-8338,C,A,B,A,A
8339,std-8339,B,F,C,F,B
8340,std-8340,F,F,F,C,C
8341,std-8341,D,F,F,C,C
8342,std-8342,C,F,D,D,B
8343,std-8343,F,F,F,D,C
8344,std-8344,F,B,C,F,C
8345,std-8345,F,C,A,F,B
8346,std-8346,C,D,B,F,B
8347,std-8347,D,B,F,F,B
8348,std-8348,F,C,A,D,B
8349,std-8349,A,F,D,B,B
8350,std-8350,C,D,C,F,B
8351,std-8351,B,F,D,D,C
8352,std-8352,F,C,C,F,B
8353,std-8353,C,F,A,B,B
8354,std-8354,D,D,A,F,B
8355,std-8355,B,A,F,C,B
8356,std-8356,F,F,C,F,C
8357,std-8357,C,F,A,B,B
8358,std-8358,B,F,A,A,B
8359,std-8359,D,F,B,B,B
8360,std-8360,A,B,B,C,A
8361,std-8361,F,C,B,D,B
8362,std-8362,D,C,F,D,B
8363,std-8363,F,F,A,B,B
8364,std-8364,F,F,C,D,C
8365,std-8365,F,F,B,F,C
8366,std-8366,C,C,A,F,B
8367,std-8367,D,C,A,F,B
8368,std-8368,F,F,D,F,D
8369,std-8369,B,F,A,F,B
8370,std-8370,F,F,A,A,B
8371,std-8371,F,D,B,C,B
8372,std-8372,B,B,F,F,B
8373,std-8373,F,F,C,F,D
8374,std-8374,F,C,A,D,B
8375,std-8375,A,D,D,D,B
8376,std-8376,D,C,D,F,C
8377,std-8377,F,C,C,C,B
8378,std-8378,A,B,A,C,A
8379,std-8379,F,A,D,F,B
8380,std-8380,F,A,C,B,B
8381,std-8381,C,D,C,D,B
8382,std-8382,B,A,A,B,A
8383,std-8383,F,F,F,F,D
8384,std-8384,C,D,F,D,B
8385,std-8385,D,F,A,F,B
8386,std-8386,F,F,A,C,B
8387,std-8387,C,C,F,B,B
8388,std-8388,D,F,D,B,B
8389,std-8389,A,D,D,F,B
8390,std-8390,F,D,C,F,C
8391,std-8391,B,F,D,D,B
8392,std-8392,F,F,C,B,C
8393,std-8393,C,F,C,F,B
8394,std-8394,C,A,B,A,A
8395,std-8395,D,B,A,C,B
8396,std-8396,B,A,D,F,B
8397,std-8397,C,F,F,D,C
8398,std-8398,B,F,B,B,B
8399,std-8399,F,F,C,D,C
8400,std-8400,F,A,B,A,A
8401,std-8401,F,C,F,D,C
8402,std-8402,D,F,F,F,C
8403,std-8403,D,C,A,F,B
8404,std-8404,F,C,A,C,B
8405,std-8405,B,F,D,F,C
8406,std-8406,F,A,F,B,B
8407,std-8407,F,C,D,C,B
8408,std-8408,F,C,B,A,B
8409,std-8409,D,D,B,C,B
8410,std-8410,F,B,B,D,B
8411,std-8411,F,F,D,F,C
8412,std-8412,A,B,B,F,A
8413,std-8413,F,B,C,B,B
8414,std-8414,C,C,B,F,B
8415,std-8415,F,A,C,C,B
8416,std-8416,F,F,F,A,C
8417,std-8417,F,A,C,A,B
8418,std-8418,F,F,A,C,B
8419,std-8419,F,C,A,D,B
8420,std-8420,F,A,F,B,B
8421,std-8421,F,D,D,B,B
8422,std-8422,F,D,A,B,B
8423,std-8423,F,C,A,C,B
8424,std-8424,B,F,C,F,B
8425,std-8425,F,F,A,A,B
8426,std-8426,F,B,C,B,B
8427,std-8427,F,D,C,F,C
8428,std-8428,B,F,D,D,B
8429,std-8429,B,F,C,C,B
8430,std-8430,D,F,B,D,B
8431,std-8431,C,F,A,C,B
8432,std-8432,C,D,B,C,B
8433,std-8433,C,F,F,F,C
8434,std-8434,F,F,B,D,B
8435,std-8435,D,F,F,B,C
8436,std-8436,D,F,A,B,B
8437,std-8437,F,F,F,F,D
8438,std-8438,A,C,A,C,A
8439,std-8439,F,A,D,A,B
8440,std-8440,F,A,C,F,B
8441,std-8441,B,A,A,B,A
8442,std-8442,F,B,A,A,B
8443,std-8443,D,D,C,B,B
8444,std-8444,F,F,B,D,B
8445,std-8445,A,B,A,B,A
8446,std-8446,F,C,F,A,B
8447,std-8447,F,A,B,C,B
8448,std-8448,F,F,F,B,C
8449,std-8449,F,F,B,F,C
8450,std-8450,D,A,D,A,B
8451,std-8451,C,C,C,F,B
8452,std-8452,D,F,B,C,B
8453,std-8453,F,C,C,B,B
8454,std-8454,F,B,B,A,B
8455,std-8455,F,A,B,C,B
8456,std-8456,D,D,A,F,B
8457,std-8457,D,A,B,B,A
8458,std-8458,F,D,A,A,A
8459,std-8459,F,A,B,D,B
8460,std-8460,D,D,C,F,B
8461,std-8461,D,A,F,B,B
8462,std-8462,D,C,D,D,B
8463,std-8463,D,F,D,D,B
8464,std-8464,F,C,A,A,A
8465,std-8465,D,A,C,F,B
8466,std-8466,F,F,B,C,B
8467,std-8467,F,C,B,C,B
8468,std-8468,F,B,D,A,B
8469,std-8469,F,C,A,F,B
8470,std-8470,F,B,A,B,B
8471,std-8471,D,F,C,F,C
8472,std-8472,F,F,B,D,B
8473,std-8473,F,D,F,D,C
8474,std-8474,F,C,A,F,B
8475,std-8475,A,C,C,F,B
8476,std-8476,F,A,A,C,B
8477,std-8477,D,A,D,D,B
8478,std-8478,D,A,D,F,B
8479,std-8479,F,A,D,A,B
8480,std-8480,F,D,D,F,C
8481,std-8481,C,F,D,D,C
8482,std-8482,F,D,D,D,C
8483,std-8483,F,D,F,F,C
8484,std-8484,F,B,B,C,B
8485,std-8485,D,C,F,F,C
8486,std-8486,C,F,F,F,C
8487,std-8487,F,C,D,B,B
8488,std-8488,D,D,B,D,B
8489,std-8489,C,F,B,B,B
8490,std-8490,F,B,C,F,B
8491,std-8491,D,D,F,D,C
8492,std-8492,C,F,D,B,B
8493,std-8493,A,F,C,F,B
8494,std-8494,A,D,B,D,B
8495,std-8495,B,F,A,A,A
8496,std-8496,F,C,D,B,B
8497,std-8497,F,B,F,F,C
8498,std-8498,A,C,B,D,A
8499,std-8499,F,B,A,B,B
8500,std-8500,C,A,C,D,B
8501,std-8501,C,B,F,D,B
8502,std-8502,F,A,C,F,B
8503,std-8503,F,D,A,F,B
8504,std-8504,D,D,B,C,B
8505,std-8505,F,C,C,C,C
8506,std-8506,F,A,A,C,B
8507,std-8507,F,F,C,D,C
8508,std-8508,D,C,B,F,B
8509,std-8509,A,F,A,D,B
8510,std-8510,A,F,B,D,B
8511,std-8511,C,B,B,B,A
8512,std-8512,D,F,C,D,B
8513,std-8513,C,F,C,D,B
8514,std-8514,F,D,F,B,B
8515,std-8515,F,B,C,F,B
8516,std-8516,F,F,A,B,B
8517,std-8517,F,C,D,F,B
8518,std-8518,F,F,D,C,C
8519,std-8519,C,D,D,C,B
8520,std-8520,D,F,D,C,C
8521,std-8521,F,A,F,C,B
8522,std-8522,F,F,D,F,C
8523,std-8523,B,C,B,B,A
8524,std-8524,D,D,C,F,C
8525,std-8525,F,C,A,F,B
8526,std-8526,C,C,B,A,A
8527,std-8527,D,A,B,A,A
8528,std-8528,F,A,A,C,B
8529,std-8529,C,D,C,C,B
8530,std-8530,D,F,C,F,C
8531,std-8531,C,D,B,F,B
8532,std-8532,F,F,B,D,B
8533,std-8533,F,D,D,F,C
8534,std-8534,F,B,C,A,B
8535,std-8535,F,C,B,D,B
8536,std-8536,F,B,D,F,C
8537,std-8537,C,C,F,D,B
8538,std-8538,F,C,D,B,B
8539,std-8539,D,D,A,D,B
8540,std-8540,D,F,B,A,B
8541,std-8541,F,F,F,B,C
8542,std-8542,F,C,B,F,B
8543,std-8543,C,B,D,C,B
8544,std-8544,F,F,D,A,C
8545,std-8545,F,F,D,F,D
8546,std-8546,C,F,F,F,C
8547,std-8547,B,F,D,D,B
8548,std-8548,F,F,D,D,C
8549,std-8549,F,F,A,D,C
8550,std-8550,F,C,B,F,B
8551,std-8551,D,D,C,C,B
8552,std-8552,A,F,B,B,B
8553,std-8553,C,C,B,D,B
8554,std-8554,D,C,F,F,C
8555,std-8555,F,C,D,B,B
8556,std-8556,F,A,A,B,A
8557,std-8557,C,F,C,B,B
8558,std-8558,C,D,A,C,B
8559,std-8559,F,F,A,B,B
8560,std-8560,F,D,C,C,B
8561,std-8561,A,D,F,B,B
8562,std-8562,F,B,F,F,C
8563,std-8563,B,C,C,F,B
8564,std-8564,F,C,F,B,B
8565,std-8565,F,F,F,F,D
8566,std-8566,F,F,A,B,B
8567,std-8567,F,C,A,F,B
8568,std-8568,A,D,B,C,A
8569,std-8569,D,D,B,A,B
8570,std-8570,F,D,B,F,C
8571,std-8571,F,F,C,C,C
8572,std-8572,F,A,D,B,B
8573,std-8573,B,C,C,C,B
8574,std-8574,D,F,B,D,B
8575,std-8575,C,D,A,C,A
8576,std-8576,A,A,B,D,A
8577,std-8577,F,C,A,C,B
8578,std-8578,F,C,A,F,B
8579,std-8579,B,D,C,C,B
8580,std-8580,F,F,D,B,C
8581,std-8581,D,B,B,C,B
8582,std-8582,C,B,C,F,B
8583,std-8583,D,D,F,F,D
8584,std-8584,D,B,A,F,B
8585,std-8585,F,D,A,D,C
8586,std-8586,D,F,B,C,B
8587,std-8587,F,C,C,F,C
8588,std-8588,A,C,D,F,B
8589,std-8589,F,C,D,B,B
8590,std-8590,C,F,A,F,B
8591,std-8591,F,C,C,A,B
8592,std-8592,D,F,F,F,D
8593,std-8593,F,A,B,F,B
8594,std-8594,D,D,B,A,B
8595,std-8595,C,A,B,F,B
8596,std-8596,F,D,C,F,C
8597,std-8597,F,F,B,A,B
8598,std-8598,B,A,D,F,B
8599,std-8599,D,C,A,B,B
8600,std-8600,F,F,C,B,B
8601,std-8601,D,D,F,F,C
8602,std-8602,B,F,B,A,B
8603,std-8603,B,B,B,F,B
8604,std-8604,D,B,A,F,B
8605,std-8605,C,F,A,D,B
8606,std-8606,F,F,C,F,C
8607,std-8607,F,F,F,B,C
8608,std-8608,F,C,D,D,B
8609,std-8609,D,D,B,D,B
8610,std-8610,F,F,F,F,D
8611,std-8611,F,C,B,B,B
8612,std-8612,D,F,B,F,B
8613,std-8613,D,B,C,F,B
8614,std-8614,F,D,D,A,B
8615,std-8615,F,C,A,F,B
8616,std-8616,B,F,C,F,C
8617,std-8617,F,B,B,D,B
8618,std-8618,B,F,C,D,B
8619,std-8619,A,F,F,F,D
8620,std-8620,F,D,A,C,B
8621,std-8621,D,B,C,D,B
8622,std-8622,A,C,F,C,B
8623,std-8623,C,B,A,F,A
8624,std-8624,D,C,C,A,A
8625,std-8625,F,F,B,A,B
8626,std-8626,F,A,F,B,B
8627,std-8627,C,A,B,D,A
8628,std-8628,F,C,C,D,B
8629,std-8629,F,F,B,B,B
8630,std-8630,F,D,C,B,B
8631,std-8631,F,D,F,F,D
8632,std-8632,C,A,D,D,B
8633,std-8633,C,D,B,C,B
8634,std-8634,B,C,A,D,B
8635,std-8635,C,C,C,F,B
8636,std-8636,D,F,A,F,C
8637,std-8637,F,C,D,A,B
8638,std-8638,C,F,A,A,A
8639,std-8639,F,A,C,B,A
8640,std-8640,C,C,F,D,B
8641,std-8641,B,F,A,C,B
8642,std-8642,B,D,A,F,B
8643,std-8643,C,D,F,D,B
8644,std-8644,F,B,A,A,A
8645,std-8645,F,D,F,F,C
8646,std-8646,D,B,C,B,B
8647,std-8647,D,D,D,F,B
8648,std-8648,A,D,A,C,A
8649,std-8649,B,F,C,C,B
8650,std-8650,F,C,D,B,B
8651,std-8651,F,D,D,C,B
8652,std-8652,C,C,B,D,B
8653,std-8653,D,A,C,F,B
8654,std-8654,F,B,F,C,B
8655,std-8655,F,C,A,A,B
8656,std-8656,F,B,D,F,B
8657,std-8657,C,D,A,D,B
8658,std-8658,F,A,A,A,A
8659,std-8659,D,F,A,F,B
8660,std-8660,A,F,A,D,B
8661,std-8661,C,D,D,F,B
8662,std-8662,F,F,A,D,B
8663,std-8663,F,F,A,D,B
8664,std-8664,D,D,B,D,B
8665,std-8665,B,F,D,F,C
8666,std-8666,D,F,F,F,C
8667,std-8667,F,A,B,F,B
8668,std-8668,F,F,C,F,C
8669,std-8669,D,A,C,D,B
8670,std-8670,A,D,F,F,C
8671,std-8671,C,F,D,F,B
8672,std-8672,D,D,A,B,B
8673,std-8673,F,D,F,B,B
8674,std-8674,F,C,F,C,B
8675,std-8675,D,D,C,D,B
8676,std-8676,F,B,F,F,C
8677,std-8677,F,A,C,D,B
8678,std-8678,B,D,C,D,B
8679,std-8679,C,F,A,F,B
8680,std-8680,F,D,D,D,B
8681,std-8681,B,F,D,D,C
8682,std-8682,A,B,C,F,B
8683,std-8683,F,A,A,F,B
8684,std-8684,F,F,B,D,B
8685,std-8685,D,D,A,F,B
8686,std-8686,F,A,F,F,B
8687,std-8687,F,B,D,D,B
8688,std-8688,C,A,A,B,A
8689,std-8689,F,D,C,C,B
8690,std-8690,C,C,B,D,B
8691,std-8691,B,D,F,D,B
8692,std-8692,F,C,B,C,B
8693,std-8693,F,D,A,B,B
8694,std-8694,A,C,C,D,B
8695,std-8695,C,F,A,C,B
8696,std-8696,D,A,C,C,B
8697,std-8697,D,F,A,C,B
8698,std-8698,C,F,F,F,D
8699,std-8699,C,F,C,B,B
8700,std-8700,F,B,C,D,B
8701,std-8701,D,A,F,C,B
8702,std-8702,F,C,C,C,B
8703,std-8703,F,B,A,D,B
8704,std-8704,B,F,A,D,B
8705,std-8705,D,F,C,F,C
8706,std-8706,C,D,C,C,B
8707,std-8707,C,F,C,A,B
8708,std-8708,C,F,D,F,C
8709,std-8709,D,F,F,F,C
8710,std-8710,D,D,A,C,B
8711,std-8711,C,D,A,D,B
8712,std-8712,D,F,F,B,C
8713,std-8713,B,F,D,B,B
8714,std-8714,F,B,B,A,A
8715,std-8715,C,B,A,B,A
8716,std-8716,D,B,C,D,B
8717,std-8717,F,A,F,D,C
8718,std-8718,C,A,F,D,B
8719,std-8719,C,F,B,D,B
8720,std-8720,D,D,B,C,B
8721,std-8721,F,C,C,F,B
8722,std-8722,B,D,C,B,B
8723,std-8723,F,D,F,C,C
8724,std-8724,F,B,D,A,B
8725,std-8725,C,C,C,F,B
8726,std-8726,B,C,B,C,A
8727,std-8727,F,C,A,C,B
8728,std-8728,F,F,C,C,B
8729,std-8729,F,F,C,F,B
8730,std-8730,A,F,C,A,B
8731,std-8731,C,D,B,C,B
8732,std-8732,A,C,D,F,B
8733,std-8733,F,B,D,B,B
8734,std-8734,B,C,C,C,B
8735,std-8735,D,D,B,C,B
8736,std-8736,D,A,B,A,A
8737,std-8737,D,F,B,C,B
8738,std-8738,B,D,D,F,B
8739,std-8739,F,A,D,D,B
8740,std-8740,F,B,B,D,B
8741,std-8741,D,F,C,D,B
8742,std-8742,B,D,B,A,A
8743,std-8743,F,F,A,A,B
8744,std-8744,D,F,C,F,C
8745,std-8745,C,F,A,C,B
8746,std-8746,F,A,C,C,B
8747,std-8747,A,C,A,A,A
8748,std-8748,A,A,D,F,B
8749,std-8749,F,D,D,A,B
8750,std-8750,F,D,A,C,B
8751,std-8751,D,F,D,B,B
8752,std-8752,C,B,B,F,B
8753,std-8753,A,F,D,A,B
8754,std-8754,F,D,D,A,B
8755,std-8755,C,F,F,F,C
8756,std-8756,B,A,F,D,B
8757,std-8757,C,A,A,C,A
8758,std-8758,F,B,C,B,B
8759,std-8759,F,C,C,C,B
8760,std-8760,F,B,B,D,B
8761,std-8761,F,B,A,D,B
8762,std-8762,C,C,F,B,B
8763,std-8763,B,A,C,F,B
8764,std-8764,F,F,C,D,B
8765,std-8765,D,F,A,A,B
8766,std-8766,C,B,C,D,B
8767,std-8767,F,D,C,F,B
8768,std-8768,F,A,F,D,C
8769,std-8769,D,F,D,C,B
8770,std-8770,F,A,B,B,B
8771,std-8771,F,B,B,B,B
8772,std-8772,C,B,A,D,A
8773,std-8773,C,F,D,B,B
8774,std-8774,D,B,C,F,B
8775,std-8775,F,F,B,F,C
8776,std-8776,F,A,B,F,B
8777,std-8777,A,B,B,F,B
8778,std-8778,D,F,C,C,B
8779,std-8779,B,A,A,A,A
8780,std-8780,F,F,F,A,B
8781,std-8781,A,F,A,B,A
8782,std-8782,F,C,C,F,B
8783,std-8783,F,F,B,F,C
8784,std-8784,F,F,B,C,B
8785,std-8785,B,F,B,A,B
8786,std-8786,F,F,F,F,D
8787,std-8787,C,F,A,F,B
8788,std-8788,A,D,D,F,B
8789,std-8789,F,F,B,F,D
8790,std-8790,D,B,B,B,A
8791,std-8791,D,F,A,D,B
8792,std-8792,B,A,B,D,A
8793,std-8793,A,B,C,F,A
8794,std-8794,D,F,C,F,B
8795,std-8795,D,F,A,F,B
8796,std-8796,F,D,F,F,D
8797,std-8797,D,B,D,B,B
8798,std-8798,F,D,F,C,B
8799,std-8799,B,F,F,C,B
8800,std-8800,B,D,B,D,B
8801,std-8801,F,A,B,D,B
8802,std-8802,C,F,C,D,B
8803,std-8803,F,F,D,C,C
8804,std-8804,B,D,F,F,B
8805,std-8805,B,B,A,D,A
8806,std-8806,F,D,F,F,C
8807,std-8807,F,F,C,F,C
8808,std-8808,C,B,F,B,B
8809,std-8809,F,B,A,C,B
8810,std-8810,F,B,C,F,B
8811,std-8811,C,C,F,D,B
8812,std-8812,F,D,B,C,B
8813,std-8813,B,C,F,F,C
8814,std-8814,F,C,D,A,B
8815,std-8815,A,D,B,F,B
8816,std-8816,F,F,C,D,C
8817,std-8817,C,D,C,F,B
8818,std-8818,B,F,B,D,B
8819,std-8819,C,D,F,C,B
8820,std-8820,B,C,F,D,B
8821,std-8821,F,A,A,B,B
8822,std-8822,C,A,A,D,A
8823,std-8823,F,D,B,B,B
8824,std-8824,F,B,A,F,B
8825,std-8825,F,B,D,D,C
8826,std-8826,C,C,A,B,A
8827,std-8827,D,B,C,C,B
8828,std-8828,C,D,B,D,B
8829,std-8829,F,F,D,F,C
8830,std-8830,D,C,B,F,B
8831,std-8831,D,A,B,C,A
8832,std-8832,F,B,C,B,B
8833,std-8833,F,C,B,A,B
8834,std-8834,C,C,F,A,B
8835,std-8835,F,D,D,A,B
8836,std-8836,C,C,F,F,B
8837,std-8837,D,F,C,A,B
8838,std-8838,F,F,A,F,B
8839,std-8839,D,F,D,B,B
8840,std-8840,F,A,B,F,B
8841,std-8841,F,D,F,F,C
8842,std-8842,B,A,B,C,A
8843,std-8843,C,A,A,F,B
8844,std-8844,F,F,D,F,C
8845,std-8845,F,A,D,D,B
8846,std-8846,C,D,A,C,B
8847,std-8847,D,F,A,B,B
8848,std-8848,D,A,A,B,A
8849,std-8849,D,C,A,D,B
8850,std-8850,A,B,F,C,B
8851,std-8851,F,D,F,F,C
8852,std-8852,F,C,D,F,C
8853,std-8853,F,C,A,B,B
8854,std-8854,F,F,A,A,B
8855,std-8855,D,F,B,B,B
8856,std-8856,B,B,D,C,B
8857,std-8857,F,F,C,C,C
8858,std-8858,F,D,F,B,C
8859,std-8859,C,B,F,B,B
8860,std-8860,F,F,A,C,B
8861,std-8861,B,B,D,D,B
8862,std-8862,F,F,B,F,C
8863,std-8863,F,A,A,C,B
8864,std-8864,B,D,A,B,A
8865,std-8865,F,F,F,F,D
8866,std-8866,A,F,A,A,A
8867,std-8867,B,B,A,D,A
8868,std-8868,B,A,B,A,A
8869,std-8869,F,D,D,A,B
8870,std-8870,F,A,B,F,B
8871,std-8871,D,C,F,D,C
8872,std-8872,D,F,F,B,B
8873,std-8873,F,D,B,F,C
8874,std-8874,D,F,A,A,B
8875,std-8875,D,A,C,F,B
8876,std-8876,C,A,B,D,B
8877,std-8877,D,C,B,D,B
8878,std-8878,F,C,D,F,B
8879,std-8879,C,F,D,F,C
8880,std-8880,C,B,A,D,A
8881,std-8881,F,D,F,B,B
8882,std-8882,D,C,A,F,B
8883,std-8883,F,F,F,D,C
8884,std-8884,F,F,A,B,B
8885,std-8885,D,F,B,B,B
8886,std-8886,C,B,D,C,B
8887,std-8887,F,F,C,F,D
8888,std-8888,C,F,F,F,C
8889,std-8889,F,F,B,F,C
8890,std-8890,F,A,F,C,B
8891,std-8891,C,B,D,F,B
8892,std-8892,B,F,F,F,B
8893,std-8893,D,B,F,B,B
8894,std-8894,F,C,A,C,B
8895,std-8895,F,F,D,C,C
8896,std-8896,C,B,C,C,B
8897,std-8897,C,D,A,D,B
8898,std-8898,C,F,C,C,B
8899,std-8899,B,B,A,B,A
8900,std-8900,C,F,A,A,B
8901,std-8901,F,C,A,D,B
8902,std-8902,F,C,A,C,B
8903,std-8903,F,D,A,C,B
8904,std-8904,B,B,F,F,B
8905,std-8905,A,A,C,F,A
8906,std-8906,F,A,F,B,B
8907,std-8907,F,D,A,D,B
8908,std-8908,D,F,D,B,B
8909,std-8909,F,F,B,F,C
8910,std-8910,D,B,D,D,B
8911,std-8911,F,C,C,B,B
8912,std-8912,D,A,A,F,A
8913,std-8913,B,A,F,F,B
8914,std-8914,F,C,F,F,C
8915,std-8915,F,A,C,F,B
8916,std-8916,F,F,F,D,C
8917,std-8917,C,B,A,F,B
8918,std-8918,C,C,C,C,B
8919,std-8919,B,B,D,C,B
8920,std-8920,D,F,C,B,B
8921,std-8921,C,F,C,B,B
8922,std-8922,C,C,D,D,B
8923,std-8923,C,F,B,F,B
8924,std-8924,F,F,A,C,B
8925,std-8925,F,F,C,A,B
8926,std-8926,F,C,F,D,B
8927,std-8927,D,F,F,A,C
8928,std-8928,F,C,B,A,B
8929,std-8929,C,F,D,F,C
8930,std-8930,F,C,B,F,B
8931,std-8931,D,D,F,D,C
8932,std-8932,D,D,D,B,B
8933,std-8933,B,F,C,B,B
8934,std-8934,F,D,A,F,B
8935,std-8935,F,F,C,D,C
8936,std-8936,D,B,F,F,C
8937,std-8937,C,F,C,B,B
8938,std-8938,F,D,D,C,B
8939,std-8939,F,D,F,C,C
8940,std-8940,F,F,B,A,B
8941,std-8941,B,D,C,B,B
8942,std-8942,D,F,A,C,B
8943,std-8943,C,D,C,F,B
8944,std-8944,F,D,C,B,B
8945,std-8945,F,A,C,D,B
8946,std-8946,C,D,C,B,B
8947,std-8947,D,F,C,F,B
8948,std-8948,C,B,A,A,A
8949,std-8949,A,C,D,D,B
8950,std-8950,D,D,B,C,B
8951,std-8951,F,F,A,C,B
8952,std-8952,F,D,B,F,B
8953,std-8953,F,F,F,D,C
8954,std-8954,D,C,A,D,B
8955,std-8955,D,B,C,C,B
8956,std-8956,F,B,C,D,B
8957,std-8957,D,F,C,D,B
8958,std-8958,A,A,D,F,A
8959,std-8959,D,F,B,F,C
8960,std-8960,B,F,B,C,B
8961,std-8961,D,D,B,C,B
8962,std-8962,F,B,B,C,B
8963,std-8963,D,F,C,A,B
8964,std-8964,F,F,C,B,B
8965,std-8965,A,C,A,F,A
8966,std-8966,D,A,D,C,B
8967,std-8967,F,D,B,B,B
8968,std-8968,D,A,B,D,B
8969,std-8969,D,F,C,F,C
8970,std-8970,F,C,F,C,C
8971,std-8971,D,F,A,A,B
8972,std-8972,F,C,D,B,B
8973,std-8973,F,A,B,F,B
8974,std-8974,B,F,B,D,B
8975,std-8975,D,F,F,C,C
8976,std-8976,F,A,A,F,B
8977,std-8977,B,F,C,B,B
8978,std-8978,D,A,D,B,B
8979,std-8979,C,F,B,C,B
8980,std-8980,F,B,F,D,B
8981,std-8981,D,D,C,A,B
8982,std-8982,C,F,A,F,B
8983,std-8983,F,A,D,F,B
8984,std-8984,F,A,C,F,B
8985,std-8985,F,D,B,C,B
8986,std-8986,C,F,C,B,B
8987,std-8987,F,D,D,F,C
8988,std-8988,A,F,B,D,B
8989,std-8989,F,B,A,B,B
8990,std-8990,B,F,C,F,C
8991,std-8991,C,F,A,A,A
8992,std-8992,C,C,B,A,A
8993,std-8993,D,F,A,F,B
8994,std-8994,F,B,B,D,B
8995,std-8995,C,B,F,D,B
8996,std-8996,F,D,B,F,C
8997,std-8997,B,C,C,B,B
8998,std-8998,D,F,D,F,C
8999,std-8999,F,F,D,C,C
9000,std-9000,B,C,C,D,B
9001,std-9001,F,F,F,A,C
9002,std-9002,C,B,C,F,B
9003,std-9003,D,D,C,D,B
9004,std-9004,F,D,A,B,B
9005,std-9005,C,F,A,A,B
9006,std-9006,C,D,C,B,B
9007,std-9007,D,F,B,F,B
9008,std-9008,C,F,C,F,B
9009,std-9009,F,C,B,F,B
9010,std-9010,A,D,D,B,B
9011,std-9011,C,B,D,F,B
9012,std-9012,D,C,B,C,B
9013,std-9013,F,B,F,D,B
9014,std-9014,F,F,C,C,C
9015,std-9015,C,F,A,C,B
9016,std-9016,D,C,A,A,A
9017,std-9017,F,D,F,F,C
9018,std-9018,F,F,B,F,D
9019,std-9019,D,D,D,C,B
9020,std-9020,D,C,B,A,A
9021,std-9021,D,D,C,C,B
9022,std-9022,F,F,C,D,C
9023,std-9023,D,C,D,C,B
9024,std-9024,F,C,A,D,B
9025,std-9025,C,D,B,F,B
9026,std-9026,F,F,B,A,C
9027,std-9027,F,B,F,B,B
9028,std-9028,F,C,F,A,B
9029,std-9029,B,C,B,F,B
9030,std-9030,F,F,D,B,B
9031,std-9031,F,F,C,D,C
9032,std-9032,C,C,A,B,A
9033,std-9033,C,C,B,F,B
9034,std-9034,A,C,C,D,A
9035,std-9035,F,F,B,D,B
9036,std-9036,A,C,D,A,A
9037,std-9037,F,D,B,C,B
9038,std-9038,F,B,A,B,B
9039,std-9039,C,D,D,D,B
9040,std-9040,C,A,B,C,A
9041,std-9041,F,A,D,C,B
9042,std-9042,F,C,C,F,C
9043,std-9043,B,F,F,F,C
9044,std-9044,F,F,A,A,B
9045,std-9045,B,F,B,F,B
9046,std-9046,B,D,B,D,B
9047,std-9047,C,F,A,D,B
9048,std-9048,B,B,F,C,B
9049,std-9049,B,C,F,D,B
9050,std-9050,D,A,C,C,B
9051,std-9051,F,C,F,F,C
9052,std-9052,F,D,A,F,B
9053,std-9053,B,A,C,F,B
9054,std-9054,C,F,C,F,C
9055,std-9055,A,A,A,F,A
9056,std-9056,A,D,F,F,B
9057,std-9057,B,A,D,F,B
9058,std-9058,F,D,A,A,B
9059,std-9059,C,A,C,F,B
9060,std-9060,A,C,C,F,B
9061,std-9061,F,C,C,F,B
9062,std-9062,F,F,A,F,C
9063,std-9063,B,C,D,F,B
9064,std-9064,C,A,B,B,A
9065,std-9065,C,C,F,C,B
9066,std-9066,F,F,C,D,C
9067,std-9067,C,C,D,D,B
9068,std-9068,F,F,F,F,C
9069,std-9069,C,C,F,F,B
9070,std-9070,C,B,C,B,B
9071,std-9071,C,F,C,D,B
9072,std-9072,D,D,B,C,B
9073,std-9073,A,F,C,F,B
9074,std-9074,B,D,C,B,A
9075,std-9075,D,D,C,F,B
9076,std-9076,F,B,F,A,B
9077,std-9077,F,B,B,F,B
9078,std-9078,F,F,D,F,D
9079,std-9079,D,A,D,B,B
9080,std-9080,F,D,D,A,B
9081,std-9081,B,B,B,C,A
9082,std-9082,C,D,B,B,B
9083,std-9083,B,F,A,D,B
9084,std-9084,D,D,B,F,C
9085,std-9085,F,D,B,C,B
9086,std-9086,F,F,C,C,C
9087,std-9087,F,A,C,D,B
9088,std-9088,C,F,A,D,B
9089,std-9089,C,F,F,D,C
9090,std-9090,B,F,F,C,B
9091,std-9091,D,D,C,C,B
9092,std-9092,F,B,D,D,B
9093,std-9093,F,A,F,F,B
9094,std-9094,C,F,C,F,C
9095,std-9095,F,F,D,F,D
9096,std-9096,F,C,A,A,B
9097,std-9097,F,F,B,F,C
9098,std-9098,C,B,C,D,B
9099,std-9099,C,F,F,B,C
9100,std-9100,F,F,C,C,B
9101,std-9101,A,A,C,F,B
9102,std-9102,F,D,B,C,B
9103,std-9103,F,D,A,C,B
9104,std-9104,D,C,A,C,B
9105,std-9105,F,C,A,C,B
9106,std-9106,D,A,F,C,B
9107,std-9107,F,F,C,D,C
9108,std-9108,D,B,A,F,B
9109,std-9109,F,A,A,F,B
